Màu Mắt,Kiểu Mắt,Màu Tóc Tự Nhiên,Màu Da,Kiểu Mũi,Kiểu Tóc,Kiểu Môi,Râu Tóc Lông,Kiểu Khuôn Mặt,Chủng Tộc
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,22,Cao,Thẳng,Mỏng,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,27,Cao,Xoăn,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,12,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,25,Cao,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,To,Đen,35,Thấp,Thẳng,Mỏng,Thưa,Dài,Phi
Đen,Nhỏ,Đen,31,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đỏ,21,Thấp,Thẳng,Mỏng,Thưa,Bẹt,Au
Đen,Nhỏ,Đen,28,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Dày,Thưa,Dô,Phi
Đen,To,Đen,18,Thấp,Thẳng,Dày,Thưa,Dô,Phi
Đen,To,Đen,15,Cao,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,31,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,22,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Lam,Nhỏ,Đen,23,Thấp,Thẳng,Mỏng,Rậm,Dài,Au
Đen,To,Đen,28,Cao,Xoăn,Dày,Rậm,Ngắn,Phi
Lam,Nhỏ,Đen,34,Thấp,Thẳng,Mỏng,Rậm,Dô,Au
Đen,Nhỏ,Đen,27,Cao,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,25,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,26,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,26,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Mỏng,Thưa,Bẹt,Phi
Lam,Nhỏ,Đen,33,Thấp,Thẳng,Mỏng,Thưa,Dô,Au
Đen,Nhỏ,Đen,22,Cao,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,17,Thấp,Thẳng,Dày,Thưa,Dô,Phi
Đen,To,Đen,28,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Phi
Lam,Nhỏ,Đen,19,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Au
Đen,To,Đen,10,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,27,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,22,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,22,Thấp,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,Nhỏ,Đen,15,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,30,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Vàng,Nhỏ,Đen,29,Cao,Lượn sóng,Mỏng,Rậm,Bẹt,Au
Đen,To,Đen,26,Thấp,Lượn sóng,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,28,Thấp,Thẳng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,18,Cao,Xoăn,Dày,Rậm,Ngắn,Phi
Lam,Nhỏ,Đen,12,Thấp,Xoăn,Dày,Thưa,Dài,Au
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,22,Cao,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,24,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,14,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Phi
Đen,To,Đen,22,Cao,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,To,Đen,24,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,21,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Phi
Đen,To,Đen,22,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,32,Thấp,Thẳng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,28,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,23,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đỏ,25,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Au
Đen,To,Đen,21,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,20,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,Nhỏ,Đen,26,Cao,Lượn sóng,Dày,Rậm,Ngắn,Uc
Đen,To,Đen,26,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Lam,Nhỏ,Đen,31,Thấp,Xoăn,Dày,Thưa,Dài,Au
Đen,Nhỏ,Đen,32,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Lam,To,Đen,25,Thấp,Lượn sóng,Dày,Thưa,Dô,Au
Đen,To,Đen,26,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,15,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Lam,To,Đen,35,Thấp,Xoăn,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,25,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,8,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,17,Thấp,Lượn sóng,Dày,Thưa,Dô,Phi
Đen,Nhỏ,Đen,15,Cao,Thẳng,Mỏng,Thưa,Dài,Phi
Đen,Nhỏ,Đen,21,Thấp,Lượn sóng,Dày,Thưa,Dài,Phi
Đen,To,Đen,20,Cao,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Vàng,33,Thấp,Xoăn,Mỏng,Rậm,Dài,Au
Đen,To,Đen,28,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Uc
Đen,Nhỏ,Đen,20,Cao,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,18,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,To,Đen,14,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,31,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,24,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,27,Cao,Thẳng,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Vàng,23,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Au
Đen,Nhỏ,Đen,22,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,18,Cao,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,27,Cao,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,35,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,34,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,32,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,To,Đen,20,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,To,Đen,26,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,23,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,17,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,To,Vàng,27,Thấp,Xoăn,Dày,Rậm,Dài,Au
Đen,To,Đen,18,Thấp,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,16,Thấp,Xoăn,Dày,Thưa,Dài,Phi
Đen,Nhỏ,Đen,24,Cao,Xoăn,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,13,Cao,Thẳng,Dày,Rậm,Dô,Phi
Đen,To,Vàng,19,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Au
Đen,Nhỏ,Đen,21,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Lam,Nhỏ,Vàng,15,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,To,Đen,18,Thấp,Thẳng,Mỏng,Rậm,Ngắn,Phi
Đen,To,Đen,25,Thấp,Thẳng,Mỏng,Thưa,Dô,Phi
Đen,To,Đen,28,Cao,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,25,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,11,Cao,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,Nhỏ,Đen,26,Cao,Thẳng,Mỏng,Thưa,Dài,Phi
Đen,Nhỏ,Vàng,24,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Au
Đen,To,Đen,23,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Lam,To,Đen,14,Thấp,Xoăn,Dày,Rậm,Dài,Au
Đen,To,Vàng,20,Thấp,Xoăn,Mỏng,Thưa,Dô,Au
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,17,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,To,Đen,26,Thấp,Lượn sóng,Dày,Thưa,Dô,Phi
Đen,Nhỏ,Đen,23,Thấp,Xoăn,Mỏng,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,25,Cao,Thẳng,Dày,Thưa,Bẹt,Phi
Lam,Nhỏ,Đen,20,Thấp,Lượn sóng,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,32,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,21,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,27,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đỏ,30,Cao,Xoăn,Dày,Rậm,Dài,Au
Đen,To,Đen,17,Cao,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,19,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Uc
Đen,Nhỏ,Đen,29,Thấp,Thẳng,Dày,Thưa,Dô,Phi
Đen,Nhỏ,Đen,23,Thấp,Lượn sóng,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,32,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,34,Thấp,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Vàng,19,Thấp,Xoăn,Dày,Thưa,Dài,Au
Đen,Nhỏ,Đen,22,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Uc
Lam,Nhỏ,Đen,21,Cao,Xoăn,Mỏng,Rậm,Ngắn,Au
Đen,To,Đen,29,Thấp,Xoăn,Dày,Rậm,Ngắn,Phi
Đen,To,Đen,32,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,22,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,22,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,22,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,28,Thấp,Xoăn,Mỏng,Thưa,Ngắn,Phi
Đen,To,Đen,26,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Lam,To,Đen,19,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Au
Đen,To,Đen,31,Thấp,Thẳng,Mỏng,Thưa,Dô,Phi
Vàng,Nhỏ,Đen,17,Thấp,Xoăn,Mỏng,Rậm,Dài,Au
Đen,Nhỏ,Đen,32,Cao,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Đen,14,Cao,Thẳng,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,26,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,30,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Lam,Nhỏ,Đen,17,Cao,Thẳng,Mỏng,Thưa,Ngắn,Au
Đen,To,Đen,23,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đen,19,Cao,Lượn sóng,Dày,Thưa,Dài,Phi
Đen,To,Đen,25,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,18,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Lam,To,Đen,25,Thấp,Lượn sóng,Dày,Thưa,Dô,Au
Vàng,Nhỏ,Đen,25,Thấp,Lượn sóng,Dày,Thưa,Ngắn,Au
Đen,To,Đen,12,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,18,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,13,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Vàng,18,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Au
Vàng,Nhỏ,Vàng,32,Cao,Xoăn,Dày,Thưa,Ngắn,Au
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Mỏng,Thưa,Dài,Phi
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Mỏng,Thưa,Bẹt,Phi
Đen,To,Đen,12,Thấp,Thẳng,Dày,Thưa,Dô,Phi
Đen,To,Đen,26,Cao,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đen,20,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,31,Thấp,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,To,Đen,22,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Uc
Đen,To,Đen,31,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,25,Cao,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,30,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,Nhỏ,Vàng,15,Thấp,Xoăn,Dày,Thưa,Dài,Au
Đen,Nhỏ,Đen,21,Thấp,Thẳng,Dày,Thưa,Bẹt,Phi
Vàng,Nhỏ,Đen,27,Thấp,Xoăn,Dày,Thưa,Bẹt,Au
Đen,Nhỏ,Đen,30,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,To,Đen,19,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,24,Thấp,Lượn sóng,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,19,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,19,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,31,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,Nhỏ,Vàng,29,Cao,Xoăn,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,26,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Lam,Nhỏ,Đen,22,Cao,Xoăn,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Lam,Nhỏ,Đen,24,Cao,Xoăn,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,23,Cao,Thẳng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,28,Cao,Thẳng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,29,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,32,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Phi
Đen,To,Đen,35,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,30,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,15,Thấp,Lượn sóng,Mỏng,Rậm,Ngắn,Uc
Đen,To,Đen,12,Thấp,Lượn sóng,Mỏng,Thưa,Ngắn,Phi
Đen,To,Đen,27,Thấp,Xoăn,Mỏng,Thưa,Dài,Phi
Đen,Nhỏ,Đen,21,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Đen,To,Đen,18,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,27,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,28,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Đen,21,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,16,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,16,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,Nhỏ,Đen,26,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Lam,To,Đen,29,Cao,Lượn sóng,Dày,Thưa,Dô,Au
Đen,To,Đen,34,Thấp,Thẳng,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,21,Thấp,Lượn sóng,Mỏng,Rậm,Ngắn,Uc
Lam,Nhỏ,Đen,25,Thấp,Lượn sóng,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,14,Thấp,Thẳng,Mỏng,Thưa,Bẹt,Phi
Đen,To,Đỏ,15,Thấp,Thẳng,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,19,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,28,Cao,Lượn sóng,Dày,Thưa,Dài,Phi
Đen,To,Đen,23,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,24,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Phi
Đen,To,Vàng,13,Thấp,Xoăn,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,20,Thấp,Lượn sóng,Dày,Thưa,Dài,Phi
Đen,To,Đen,14,Thấp,Thẳng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,26,Thấp,Thẳng,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,22,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,26,Cao,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,To,Đen,35,Thấp,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,To,Đen,23,Thấp,Thẳng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,23,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,16,Thấp,Xoăn,Mỏng,Thưa,Bẹt,Phi
Đen,To,Đen,35,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,16,Thấp,Thẳng,Dày,Thưa,Ngắn,Phi
Đen,To,Đen,17,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,26,Cao,Xoăn,Dày,Rậm,Ngắn,Phi
Đen,To,Đen,19,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,To,Đen,23,Cao,Thẳng,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,31,Thấp,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,29,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,To,Đen,27,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Vàng,23,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,22,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,17,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,To,Đen,20,Cao,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,18,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,34,Cao,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đen,21,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,21,Cao,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,15,Thấp,Xoăn,Mỏng,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,11,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,26,Thấp,Xoăn,Mỏng,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,27,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,28,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,23,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Vàng,Nhỏ,Đen,28,Cao,Lượn sóng,Dày,Thưa,Ngắn,Au
Đen,To,Đen,30,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Lam,To,Đen,27,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Au
Đen,Nhỏ,Đen,30,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,24,Thấp,Thẳng,Mỏng,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,30,Thấp,Lượn sóng,Mỏng,Thưa,Dô,Phi
Đen,To,Vàng,28,Thấp,Xoăn,Dày,Rậm,Ngắn,Au
Đen,To,Đen,20,Thấp,Thẳng,Mỏng,Thưa,Ngắn,Phi
Đen,To,Đen,32,Thấp,Thẳng,Mỏng,Thưa,Bẹt,Phi
Đen,To,Đen,27,Thấp,Xoăn,Dày,Thưa,Dài,Phi
Đen,Nhỏ,Vàng,33,Cao,Xoăn,Dày,Rậm,Bẹt,Au
Lam,To,Đen,13,Thấp,Thẳng,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,34,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,To,Đen,23,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,29,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,27,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Phi
Đen,To,Đen,24,Thấp,Thẳng,Mỏng,Thưa,Dài,Phi
Lam,Nhỏ,Đen,28,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,22,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,23,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,19,Cao,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,32,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Dày,Thưa,Dô,Phi
Đen,Nhỏ,Đen,23,Cao,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,25,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Vàng,13,Cao,Lượn sóng,Mỏng,Rậm,Dô,Au
Lam,To,Đen,20,Thấp,Lượn sóng,Mỏng,Thưa,Dô,Au
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,To,Đen,24,Thấp,Thẳng,Mỏng,Thưa,Dài,Phi
Đen,Nhỏ,Đen,28,Cao,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,22,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,24,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Uc
Đen,Nhỏ,Đen,22,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,To,Vàng,20,Thấp,Thẳng,Dày,Rậm,Ngắn,Au
Đen,Nhỏ,Đen,19,Thấp,Xoăn,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,29,Cao,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Vàng,15,Cao,Lượn sóng,Dày,Thưa,Dô,Au
Đen,Nhỏ,Đen,23,Cao,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,20,Thấp,Xoăn,Dày,Thưa,Dài,Phi
Đen,Nhỏ,Đen,29,Cao,Xoăn,Dày,Thưa,Dài,Phi
Đen,Nhỏ,Đen,18,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Lam,Nhỏ,Đen,20,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Vàng,19,Thấp,Xoăn,Dày,Rậm,Ngắn,Au
Lam,To,Đen,29,Thấp,Xoăn,Mỏng,Thưa,Ngắn,Au
Đen,To,Đen,20,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,27,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,18,Thấp,Lượn sóng,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,24,Thấp,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,To,Đen,25,Cao,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,24,Cao,Thẳng,Dày,Rậm,Dài,Phi
Vàng,Nhỏ,Đen,27,Cao,Xoăn,Dày,Thưa,Bẹt,Au
Lam,To,Đen,21,Thấp,Thẳng,Dày,Rậm,Dô,Au
Đen,Nhỏ,Đen,22,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,28,Thấp,Thẳng,Mỏng,Thưa,Ngắn,Phi
Đen,To,Đen,20,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Đen,22,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,22,Cao,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,22,Thấp,Xoăn,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,22,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Vàng,22,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Au
